MatchHistory,League,Season,Year,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupportChamp,redSupport
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750203?gameHash=33c82b66e0aeb520,North_America,Summer_Season,2016,NV,0,1,TL,31,Seraph,Shen,Procxin,RekSai,Ninja,Viktor,LOD,Ashe,Hakuho,Morgana,Lourlo,Irelia,Dardoch,Graves,Fenix,Cassiopeia,Fabbbyyy,Jhin,Braum,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760181?gameHash=974fdba511a58088,North_America,Summer_Season,2016,FOX,0,1,NRG,42,kfo,Ryze,Hard,Gragas,Froggen,TwistedFate,Keith,Jhin,Big,Nami,Quas,Maokai,Santorin,RekSai,GBM,Viktor,ohq,Lucian,Karma,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760202?gameHash=43f962128c3be501,North_America,Summer_Season,2016,NRG,1,0,FOX,41,Quas,Jax,Santorin,Gragas,GBM,Viktor,ohq,Sivir,KiWiKiD,Karma,kfo,Swain,Hard,RekSai,Froggen,Varus,Keith,Ezreal,Zyra,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760206?gameHash=ba4d00ab68323c33,North_America,Summer_Season,2016,IMT,1,0,C9,30,Huni,Rumble,Reignover,Nidalee,Pobelter,Karma,WildTurtle,Jhin,Adrian,Zyra,Impact,Trundle,Meteos,Gragas,Jensen,TwistedFate,Sneaky,Sivir,Thresh,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760217?gameHash=4c0eef4bc6a24f18,North_America,Summer_Season,2016,C9,0,1,IMT,33,Impact,Maokai,Meteos,Graves,Jensen,Cassiopeia,Sneaky,Sivir,Smoothie,Braum,Huni,Irelia,Reignover,Nidalee,Pobelter,Viktor,WildTurtle,Jhin,Soraka,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770009?gameHash=18bce4dcdcaca5c4,North_America,Summer_Season,2016,TSM,1,0,C9,31,Hauntzer,Irelia,Svenskeren,Nidalee,Bjergsen,Ryze,Doublelift,Caitlyn,Biofrost,Braum,Impact,Gnar,Meteos,Gragas,Jensen,Vladimir,Sneaky,Sivir,Soraka,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770023?gameHash=300b36f61a1fec39,North_America,Summer_Season,2016,C9,0,1,TSM,40,Impact,Gnar,Meteos,Gragas,Jensen,Viktor,Sneaky,Jhin,Bunny FuFuu,Braum,Hauntzer,Shen,Svenskeren,Elise,Bjergsen,Cassiopeia,Doublelift,Lucian,Bard,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770025?gameHash=c0e95bc8e55e8d6f,North_America,Summer_Season,2016,NV,0,1,IMT,31,Seraph,Rumble,Procxin,Graves,Ninja,Karma,LOD,Jhin,Hakuho,Braum,Huni,Riven,Reignover,Elise,Pobelter,Taliyah,WildTurtle,Sivir,Soraka,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770034?gameHash=8de6f3e698e4d194,North_America,Summer_Season,2016,IMT,1,0,NV,32,Huni,Irelia,Reignover,RekSai,Pobelter,Viktor,WildTurtle,Ezreal,Adrian,Soraka,Seraph,TahmKench,Procxin,LeeSin,Ninja,Lissandra,LOD,Sivir,Bard,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770052?gameHash=f71e158fb97921d1,North_America,Summer_Season,2016,NRG,0,1,APX,48,Quas,Gnar,Santorin,Nidalee,GBM,Varus,ohq,Sivir,KiWiKiD,Braum,Ray,Irelia,ShrimP,RekSai,Keane,Azir,Apollo,Ashe,Alistar,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770071?gameHash=12516475741700a3,North_America,Summer_Season,2016,APX,1,0,NRG,38,Ray,Jax,ShrimP,RekSai,Keane,Zilean,Apollo,Ashe,Xpecial,Alistar,Quas,Olaf,Santorin,Gragas,GBM,Viktor,ohq,Lucian,Braum,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770077?gameHash=8dcbc863b65a3e47,North_America,Summer_Season,2016,TL,0,1,IMT,34,Lourlo,Shen,Dardoch,Graves,Fenix,Viktor,Fabbbyyy,Jhin,Matt,Braum,Huni,Gangplank,Reignover,RekSai,Pobelter,Zilean,WildTurtle,Sivir,Bard,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770094?gameHash=c2e030e81dfcb06d,North_America,Summer_Season,2016,IMT,0,1,TL,33,Huni,Ryze,Reignover,Olaf,Pobelter,Zilean,WildTurtle,Sivir,Adrian,Nami,Lourlo,Trundle,Dardoch,RekSai,Fenix,Viktor,Fabbbyyy,Jhin,Braum,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770098?gameHash=2fcc41b4a787dd5c,North_America,Summer_Season,2016,TL,0,1,IMT,35,Lourlo,Irelia,Dardoch,Graves,Fenix,Karma,Fabbbyyy,Jhin,Matt,Braum,Huni,Hecarim,Reignover,RekSai,Pobelter,Ryze,WildTurtle,Ashe,Nami,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770100?gameHash=54ac74a678bad2b8,North_America,Summer_Season,2016,APX,0,1,TSM,32,Ray,Rumble,ShrimP,RekSai,Keane,Viktor,Apollo,Ashe,Xpecial,Braum,Hauntzer,Trundle,Svenskeren,Gragas,Bjergsen,Taliyah,Doublelift,Sivir,Karma,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770120?gameHash=c546271cc13774a5,North_America,Summer_Season,2016,TSM,1,0,APX,39,Hauntzer,Shen,Svenskeren,Gragas,Bjergsen,Azir,Doublelift,Sivir,Biofrost,Karma,Ray,Gnar,ShrimP,RekSai,Keane,Leblanc,Apollo,Caitlyn,Bard,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770129?gameHash=235d422afb917152,North_America,Summer_Season,2016,CLG,0,1,P1,41,Darshan,Irelia,Xmithie,Elise,Huhi,Karma,Stixxay,Lucian,aphromoo,Thresh,zig,Gnar,Inori,RekSai,Pirean,TwistedFate,Mash,Sivir,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770145?gameHash=cf93d283baa11d0b,North_America,Summer_Season,2016,P1,0,1,CLG,28,zig,Gnar,Inori,Hecarim,Pirean,Azir,Mash,Lucian,Gate,Braum,Darshan,Irelia,Xmithie,RekSai,Huhi,Viktor,Stixxay,Sivir,Bard,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770147?gameHash=3cffc8e4b3e8ed5b,North_America,Summer_Season,2016,CLG,1,0,P1,25,Darshan,Irelia,Xmithie,RekSai,Huhi,Cassiopeia,Stixxay,Sivir,aphromoo,Bard,zig,Gnar,Inori,Elise,Pirean,Karma,Mash,Ashe,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770051?gameHash=cea9f70aaa7237c7,North_America,Summer_Season,2016,P1,0,1,FOX,37,zig,Shen,Inori,Elise,Pirean,Vladimir,Mash,Sivir,Gate,Braum,kfo,Jax,Hard,RekSai,Froggen,Ryze,Keith,Ashe,Soraka,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770070?gameHash=98eab43c6d83fa43,North_America,Summer_Season,2016,FOX,0,1,P1,38,kfo,Jax,Hard,RekSai,Froggen,Taliyah,Keith,Sivir,Big,Soraka,zig,Shen,Inori,Hecarim,Pirean,Azir,Mash,Ashe,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770076?gameHash=a0cfb97c0dee47e9,North_America,Summer_Season,2016,P1,1,0,FOX,36,zig,Shen,Inori,Hecarim,Pirean,Azir,Mash,Ashe,Gate,Braum,kfo,Jax,Hard,RekSai,Froggen,Cassiopeia,Keith,Jhin,Soraka,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770086?gameHash=b48012e9d6fced7e,North_America,Summer_Season,2016,NV,0,1,CLG,42,Seraph,Renekton,Procxin,RekSai,Ninja,Viktor,LOD,Sivir,Hakuho,Braum,Darshan,Irelia,Xmithie,Elise,Huhi,Cassiopeia,Stixxay,Ashe,Thresh,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770095?gameHash=8b9b98f4974c7914,North_America,Summer_Season,2016,CLG,1,0,NV,48,Darshan,Fiora,Xmithie,RekSai,Huhi,Karma,Stixxay,Lucian,aphromoo,Thresh,Seraph,Trundle,Procxin,Elise,Ninja,Lulu,LOD,Caitlyn,Braum,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770101?gameHash=101e59a94cf6f805,North_America,Summer_Season,2016,NRG,0,1,C9,33,Quas,Gnar,Santorin,RekSai,GBM,Ahri,ohq,Sivir,KiWiKiD,Zyra,Impact,Trundle,Meteos,Gragas,Jensen,Taliyah,Sneaky,Lucian,Karma,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770122?gameHash=b49ec7b6e70e0ac3,North_America,Summer_Season,2016,C9,1,0,NRG,46,Impact,Trundle,Meteos,Gragas,Jensen,Azir,Sneaky,Jhin,Bunny FuFuu,Bard,Quas,Gnar,Santorin,Graves,GBM,Lissandra,ohq,Lucian,Karma,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770141?gameHash=af16a253aa103c9f,North_America,Summer_Season,2016,TL,1,0,FOX,28,Lourlo,Trundle,Dardoch,RekSai,Fenix,Vladimir,Fabbbyyy,Sivir,Matt,Braum,kfo,Fiora,Kez,Gragas,Froggen,Cassiopeia,Keith,Ashe,Karma,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770146?gameHash=d973b4bfdd4f8f3b,North_America,Summer_Season,2016,FOX,1,0,TL,36,kfo,Irelia,Kez,RekSai,Froggen,Anivia,Keith,Ashe,Big,Nami,Lourlo,Shen,Dardoch,Graves,Fenix,Karma,Fabbbyyy,Sivir,Braum,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770148?gameHash=fdfdf21f82d74ed2,North_America,Summer_Season,2016,TL,1,0,FOX,32,Lourlo,Shen,Dardoch,Hecarim,Fenix,Viktor,Fabbbyyy,Sivir,Matt,Braum,kfo,Gnar,Kez,Elise,Froggen,Taliyah,Keith,Lucian,Karma,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001780152?gameHash=ae360307684b4903,North_America,Summer_Season,2016,IMT,0,1,CLG,36,Huni,Hecarim,Reignover,Nidalee,Pobelter,Azir,WildTurtle,Lucian,Adrian,Karma,Darshan,Jax,Xmithie,RekSai,Huhi,AurelionSol,Stixxay,Sivir,Bard,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001780162?gameHash=0f8ed0b2b5009258,North_America,Summer_Season,2016,IMT,1,0,CLG,32,Huni,Lissandra,Reignover,RekSai,Pobelter,Azir,WildTurtle,Ashe,Adrian,Karma,Darshan,Hecarim,Xmithie,Gragas,Huhi,Ryze,Stixxay,Jhin,Morgana,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001780163?gameHash=6adb88df325775ab,North_America,Summer_Season,2016,P1,1,0,NRG,40,zig,Shen,Inori,RekSai,Pirean,Malzahar,Mash,Lucian,Gate,Braum,Quas,Illaoi,Santorin,Gragas,GBM,Karma,ohq,Sivir,Trundle,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001780175?gameHash=41817d27a3139144,North_America,Summer_Season,2016,NRG,1,0,P1,40,Quas,Maokai,Santorin,Graves,GBM,Ryze,ohq,Twitch,KiWiKiD,Karma,zig,Gnar,Inori,Gragas,Pirean,Malzahar,Mash,Sivir,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001780176?gameHash=0732428e8e182fc4,North_America,Summer_Season,2016,P1,1,0,NRG,32,zig,Gnar,Inori,Elise,Pirean,Azir,Mash,Tristana,Gate,Braum,Quas,Maokai,Santorin,Graves,GBM,Zilean,ohq,Lucian,Karma,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770255?gameHash=a02ff4b40290a621,North_America,Summer_Season,2016,FOX,0,1,TSM,38,kfo,Gnar,Kez,RekSai,Froggen,Viktor,Keith,Ashe,Big,Braum,Hauntzer,Trundle,Svenskeren,Gragas,Bjergsen,Ryze,Doublelift,Sivir,Karma,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770271?gameHash=62bfd20904c0ee22,North_America,Summer_Season,2016,TSM,1,0,FOX,29,Hauntzer,Gnar,Svenskeren,Gragas,Bjergsen,Taliyah,Doublelift,Sivir,Biofrost,Karma,kfo,Jax,Kez,Elise,Froggen,Kassadin,Keith,Lucian,Braum,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770273?gameHash=754d4504a8a71503,North_America,Summer_Season,2016,C9,0,1,APX,38,Impact,Gnar,Meteos,RekSai,Jensen,Cassiopeia,Sneaky,Lucian,Smoothie,Karma,Ray,Irelia,ShrimP,Gragas,Keane,Viktor,Apollo,Ashe,Alistar,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770287?gameHash=5ec4a8e3395bf1e5,North_America,Summer_Season,2016,APX,0,1,C9,62,Ray,Rumble,ShrimP,Nidalee,Keane,Varus,Apollo,Jhin,Xpecial,Braum,Impact,Gnar,Meteos,Gragas,Jensen,Malzahar,Sneaky,Ashe,Bard,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770289?gameHash=d530b153320f4180,North_America,Summer_Season,2016,C9,1,0,APX,31,Impact,Shen,Meteos,Gragas,Jensen,Azir,Sneaky,Sivir,Smoothie,Karma,Ray,Fiora,ShrimP,Elise,Keane,Viktor,Apollo,Ashe,Alistar,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770300?gameHash=94bab40a191def20,North_America,Summer_Season,2016,C9,0,1,CLG,28,Impact,Trundle,Meteos,Elise,Jensen,Taliyah,Sneaky,Lucian,Smoothie,Karma,Darshan,Gnar,Xmithie,Gragas,Huhi,Cassiopeia,Stixxay,Sivir,Thresh,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770314?gameHash=01ba7b307c7b8202,North_America,Summer_Season,2016,CLG,0,1,C9,30,Darshan,Gnar,Xmithie,Elise,Huhi,Azir,Stixxay,Lucian,aphromoo,Karma,Impact,Trundle,Meteos,Gragas,Jensen,Cassiopeia,Sneaky,Sivir,Bard,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770318?gameHash=74a5717e2f44717e,North_America,Summer_Season,2016,C9,0,1,CLG,34,Impact,Trundle,Meteos,Elise,Jensen,Cassiopeia,Sneaky,Ashe,Smoothie,Braum,Darshan,Gnar,Xmithie,RekSai,Huhi,Viktor,Stixxay,Ezreal,Bard,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770324?gameHash=3ed8302060a8b03c,North_America,Summer_Season,2016,TL,0,1,TSM,30,Lourlo,Trundle,Dardoch,Gragas,Fenix,Azir,Fabbbyyy,Jhin,Matt,Nami,Hauntzer,Irelia,Svenskeren,RekSai,Bjergsen,Leblanc,Doublelift,Lucian,Karma,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770333?gameHash=cf6614ff5140c5af,North_America,Summer_Season,2016,TSM,1,0,TL,40,Hauntzer,Gnar,Svenskeren,Nidalee,Bjergsen,Vladimir,Doublelift,Sivir,Biofrost,Alistar,Lourlo,Irelia,Dardoch,RekSai,Fenix,Azir,Fabbbyyy,Lucian,Karma,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770250?gameHash=5443019078ba6723,North_America,Summer_Season,2016,NRG,1,0,NV,26,Quas,Jax,Santorin,RekSai,GBM,Viktor,ohq,Ashe,KiWiKiD,Braum,Seraph,Trundle,Procxin,Graves,Ninja,Azir,LOD,Lucian,Karma,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770270?gameHash=267d2afad8232f69,North_America,Summer_Season,2016,NV,0,1,NRG,41,Seraph,Ryze,Procxin,Nidalee,Ninja,Karma,LOD,Sivir,Hakuho,Alistar,Quas,Maokai,Santorin,Elise,GBM,Viktor,ohq,Lucian,Braum,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770274?gameHash=a8a69a83e261e03d,North_America,Summer_Season,2016,P1,0,1,TL,38,zig,Gnar,Inori,RekSai,Pirean,Ryze,Mash,Lucian,Gate,Braum,Lourlo,Irelia,Dardoch,Gragas,Fenix,Vladimir,Fabbbyyy,Sivir,Karma,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770288?gameHash=9972a4775464d66b,North_America,Summer_Season,2016,TL,1,0,P1,34,Lourlo,Rumble,Dardoch,Olaf,Fenix,Vladimir,Fabbbyyy,Jhin,Matt,Braum,zig,Shen,Inori,Hecarim,Pirean,Ryze,Mash,Tristana,Taric,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770301?gameHash=8d7a85cb462adc40,North_America,Summer_Season,2016,IMT,1,0,FOX,28,Huni,Gnar,Reignover,Gragas,Pobelter,Malzahar,WildTurtle,Sivir,Adrian,Soraka,kfo,Irelia,Kez,Elise,Froggen,Viktor,Keith,Lucian,Braum,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770315?gameHash=44fa6e5b5b9c393b,North_America,Summer_Season,2016,FOX,0,1,IMT,21,kfo,Irelia,Kez,Gragas,Froggen,Malzahar,Keith,Jhin,Big,Braum,Huni,Gnar,Reignover,Nidalee,Pobelter,Taliyah,WildTurtle,Ashe,Karma,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770317?gameHash=c1a27090e64ebdc1,North_America,Summer_Season,2016,NV,0,1,APX,46,Seraph,Trundle,Procxin,Gragas,Ninja,Kassadin,LOD,Sivir,Hakuho,Braum,Ray,Gnar,ShrimP,Elise,Keane,Viktor,Apollo,Jhin,Karma,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770330?gameHash=4eba084343b4c053,North_America,Summer_Season,2016,APX,0,1,NV,35,Ray,Irelia,ShrimP,Gragas,Keane,Vladimir,Apollo,Jhin,Xpecial,Braum,Seraph,Shen,Procxin,Elise,Ninja,Cassiopeia,LOD,Sivir,Trundle,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001770335?gameHash=01de05166befb130,North_America,Summer_Season,2016,NV,1,0,APX,27,Seraph,Gnar,Procxin,Olaf,Ninja,Viktor,LOD,Sivir,Hakuho,Trundle,Ray,JarvanIV,ShrimP,Elise,Keane,Cassiopeia,Apollo,Caitlyn,Karma,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800007?gameHash=b49ad6a9fd215034,North_America,Summer_Season,2016,IMT,1,0,NRG,34,Huni,Gnar,Reignover,Nidalee,Pobelter,Taliyah,WildTurtle,Sivir,Adrian,Taric,Quas,Maokai,Santorin,Graves,GBM,Malzahar,ohq,Lucian,Braum,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800017?gameHash=02da363c63f11c8c,North_America,Summer_Season,2016,NRG,0,1,IMT,35,Quas,Gnar,Santorin,RekSai,GBM,Malzahar,ohq,Jhin,KiWiKiD,Karma,Huni,Rumble,Reignover,Gragas,Pobelter,Taliyah,WildTurtle,Ashe,Sona,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800018?gameHash=e12cd6c824c39922,North_America,Summer_Season,2016,FOX,1,0,APX,57,kfo,Gnar,Hard,Gragas,Froggen,Viktor,Keith,Sivir,Big,Karma,Ray,TahmKench,ShrimP,RekSai,Keane,Taliyah,Apollo,Lucian,Trundle,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800024?gameHash=b4f2476db962125a,North_America,Summer_Season,2016,APX,1,0,FOX,36,Ray,Illaoi,ShrimP,Nidalee,Keane,Taliyah,Apollo,Ashe,Xpecial,Alistar,kfo,Gnar,Hard,Elise,Froggen,Viktor,Keith,Lucian,Karma,Big
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800025?gameHash=02a54b0f61a8af09,North_America,Summer_Season,2016,FOX,0,1,APX,37,kfo,Gnar,Hard,Gragas,Froggen,Cassiopeia,Keith,Sivir,Big,Karma,Ray,Irelia,ShrimP,RekSai,Keane,Viktor,Apollo,Lucian,Braum,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790026?gameHash=b0fa4fb2fd8c61c0,North_America,Summer_Season,2016,CLG,0,1,TL,36,Darshan,Gnar,Xmithie,Elise,Huhi,Vladimir,Stixxay,Ashe,aphromoo,Bard,Lourlo,Irelia,Dardoch,Gragas,Fenix,Cassiopeia,Fabbbyyy,Sivir,Karma,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790043?gameHash=f1c868873d9ba2bb,North_America,Summer_Season,2016,TL,0,1,CLG,32,Lourlo,Irelia,Dardoch,RekSai,Fenix,Taliyah,Fabbbyyy,Lucian,Matt,Sona,Darshan,Gnar,Xmithie,Gragas,Huhi,Cassiopeia,Stixxay,Ashe,Karma,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790044?gameHash=4867415a082cabe6,North_America,Summer_Season,2016,CLG,1,0,TL,41,Darshan,Irelia,Xmithie,Gragas,Huhi,Viktor,Stixxay,Sivir,aphromoo,Karma,Lourlo,Trundle,Dardoch,RekSai,Fenix,Cassiopeia,Fabbbyyy,Lucian,Sona,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790053?gameHash=1611c1c37df63afe,North_America,Summer_Season,2016,TSM,1,0,P1,26,Hauntzer,Gnar,Svenskeren,Gragas,Bjergsen,Malzahar,Doublelift,Sivir,Biofrost,Bard,zig,Irelia,Inori,RekSai,Pirean,Azir,Mash,Ezreal,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790061?gameHash=8abe496d4c8b444c,North_America,Summer_Season,2016,P1,1,0,TSM,28,zig,Rumble,Inori,Rengar,Pirean,Malzahar,Mash,Sivir,Gate,Braum,Hauntzer,Trundle,Svenskeren,Gragas,Bjergsen,Taliyah,Doublelift,Lucian,Karma,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790062?gameHash=0949493e4b1d2840,North_America,Summer_Season,2016,TSM,0,1,P1,31,Hauntzer,Gnar,Svenskeren,Gragas,Bjergsen,Cassiopeia,Doublelift,Sivir,Biofrost,Karma,zig,Gangplank,Inori,RekSai,Pirean,Malzahar,Mash,Twitch,Braum,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790068?gameHash=f13032b196843270,North_America,Summer_Season,2016,NRG,0,1,TL,29,Quas,Gnar,Santorin,RekSai,GBM,Viktor,ohq,Lucian,KiWiKiD,Braum,Lourlo,Irelia,Dardoch,Hecarim,Fenix,Vladimir,Fabbbyyy,Ashe,Karma,Matt
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790082?gameHash=e854c52c0732fa3f,North_America,Summer_Season,2016,TL,1,0,NRG,28,Lourlo,Trundle,Dardoch,Hecarim,Fenix,Vladimir,Fabbbyyy,Ashe,Matt,Sona,Quas,Gnar,Santorin,Graves,GBM,Viktor,ohq,Jhin,Karma,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790086?gameHash=c20906c192b5941a,North_America,Summer_Season,2016,C9,1,0,P1,43,Impact,Trundle,Meteos,Gragas,Jensen,Cassiopeia,Sneaky,Sivir,Smoothie,Bard,zig,Gnar,Inori,RekSai,Pirean,Azir,Mash,Lucian,Karma,Gate
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790100?gameHash=ee827e8b8f4c5400,North_America,Summer_Season,2016,P1,0,1,C9,29,zig,Rumble,Inori,Olaf,Pirean,Malzahar,Mash,Tristana,Gate,Braum,Impact,Irelia,Meteos,RekSai,Jensen,Zilean,Sneaky,Jhin,Thresh,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800033?gameHash=a072f3f48ef0a754,North_America,Summer_Season,2016,NV,0,1,C9,43,Seraph,Gnar,Procxin,RekSai,Ninja,Vladimir,LOD,Tristana,Hakuho,Sona,Impact,Irelia,Meteos,Gragas,Jensen,Malzahar,Sneaky,Jhin,Alistar,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800048?gameHash=7cb9b96e7881987c,North_America,Summer_Season,2016,C9,1,0,NV,35,Impact,Gnar,Meteos,Gragas,Jensen,Zilean,Sneaky,Ashe,Smoothie,Bard,Seraph,Lulu,Procxin,Elise,Ninja,Malzahar,LOD,Ezreal,TahmKench,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800049?gameHash=12c492ad170a9c08,North_America,Summer_Season,2016,APX,0,1,IMT,34,Ray,Gnar,ShrimP,Elise,Keane,Cassiopeia,Apollo,Caitlyn,Xpecial,Soraka,Huni,Rumble,Reignover,Gragas,Pobelter,Vladimir,WildTurtle,Jhin,Sona,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800062?gameHash=42f43d9bf4bb460f,North_America,Summer_Season,2016,IMT,1,0,APX,22,Huni,Rumble,Reignover,Gragas,Pobelter,Vladimir,WildTurtle,Ashe,Adrian,Soraka,Ray,Gangplank,ShrimP,Elise,Keane,Kassadin,Apollo,Jhin,TahmKench,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800069?gameHash=35fca232c243a937,North_America,Summer_Season,2016,TSM,1,0,NV,28,Hauntzer,Shen,Svenskeren,Nidalee,Bjergsen,Malzahar,Doublelift,Caitlyn,Biofrost,Braum,Seraph,Fiora,Procxin,Hecarim,Ninja,Anivia,LOD,Ashe,Karma,Hakuho
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800086?gameHash=8b228d99406d8671,North_America,Summer_Season,2016,NV,0,1,TSM,30,Seraph,Maokai,Procxin,Gragas,Ninja,Vladimir,LOD,KogMaw,Hakuho,Trundle,Hauntzer,Irelia,Svenskeren,Nidalee,Bjergsen,Karma,Doublelift,Caitlyn,Braum,Biofrost
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800092?gameHash=111d7ae6ebddff84,North_America,Summer_Season,2016,FOX,0,1,CLG,37,kfo,Irelia,Hard,RekSai,Froggen,Viktor,Keith,Sivir,Big,Soraka,Darshan,Trundle,Xmithie,Gragas,Huhi,Cassiopeia,Stixxay,Ashe,Karma,aphromoo
